expected_l1,l1,b1,p11,c1,cl1,d1,d1_std,d11,d12,d11_std,d12_st,drop1,d1_99,d1_90
1,5,0.4,0.4,1,5,0.17631263732910157,0.06723852120577797,0.2312010129292806,0.09398007392883301,0.001778686229289674,0.00022268295288085938,0,0.2331617832183838,0.232527494430542
1,5,0.6,0.4,1,5,0.165346097946167,0.06165940511514939,0.22841644287109375,0.12329920132954915,0.00035309791564941406,0.04377823080150821,0,0.22874129295349122,0.22848706245422362
1,5,0.6,0.4,1,5,0.23327383995056153,0.11394725358050058,0.3263061046600342,0.09372544288635254,0.0013602159326551923,0.0009527206420898438,0,0.32810436248779296,0.32716546058654783
1,5,0.6,0.4,1,5,0.2331017017364502,0.11498097110934354,0.32698265711466473,0.09228026866912842,0.0005364139808692566,3.159046173095703e-05,0,0.3276906776428223,0.32732443809509276
1,5,0.6,0.4,1,5,0.14152040481567382,0.09143697173183742,0.3243260383605957,0.09581899642944336,0.0,0.00279394111175579,0,0.31530311584472653,0.2340968132019043
1,5,0.6,0.4,1,5,0.11979494094848633,0.05696874792599605,0.23366594314575195,0.09132719039916992,0.0,0.00217570531761027,0,0.22810093879699705,0.17801589965820314
1,5,0.8,0.4,1,5,0.1672111988067627,0.09717128449085378,0.28082048892974854,0.09147167205810547,0.045750975608825684,0.0006879362529218693,0,0.32291138648986817,0.28997068405151366
1,5,0.8,0.4,1,5,0.16810131072998047,0.09418926244355873,0.27675139904022217,0.09566791852315266,0.049883484840393066,0.0032603363452970674,0,0.32264420509338376,0.2867280960083008
1,5,0.8,0.4,1,5,0.18624792098999024,0.11492654367251154,0.32698214054107666,0.09242510795593262,0.0023175477981567383,0.001770904173675647,0,0.3291142845153809,0.32744565010070803
1,5,0.8,0.4,1,5,0.1869493007659912,0.1129448875626553,0.3252439498901367,0.09475286801656087,0.0006701946258544922,0.003187121121507187,0,0.3258605289459229,0.3253779888153076
1,5,0.8,0.4,1,5,0.18597068786621093,0.1142674882517289,0.32589924335479736,0.09268498420715332,0.0022519826889038086,0.0016815370935950149,0,0.3279710674285889,0.32634963989257815
1,5,1,0.4,1,5,0.0932337760925293,0.0029448088145348785,0,0.0932337760925293,0,0.0029448088145348785,0,0.09699687957763672,0.09675097465515137
1,4,1,0.4,1,4,0.1506725549697876,0.10139371501408319,0.32628583908081055,0.09213479359944661,0.0,0.0009500355110297301,0,0.3192937779426574,0.25636522769927983
1,5,1,0.4,1,5,0.1417092800140381,0.09401149555517836,0.3296353816986084,0.09472775459289551,0.0,0.003373865166884925,0,0.3204154872894287,0.23743643760681155
1,6,1,0.4,1,6,0.17774446805318198,0.0905048761710455,0.26312971115112305,0.09235922495524089,0.0424319568174993,0.0007174847186121585,0,0.31867380142211915,0.2785818576812744
1,5,1,0.4,1,5,0.21182708740234374,0.1045794849452783,0.2925106684366862,0.09080171585083008,0.04419544741302234,0.0006437301635742188,0,0.3244583034515381,0.32391061782836916
1,5,0,0.6,1,5,0.19303569793701172,0.09028989427826338,0.2615826924641927,0.09021520614624023,0.04289884701152163,0.0003266334533691406,0,0.31859976768493653,0.28742451667785646
1,5,0,0.6,1,5,0.23969807624816894,0.08518949948277944,0.276786208152771,0.09134554862976074,0.04683925583089784,0.0,0,0.3237110042572022,0.3236302375793457
1,5,0,0.6,1,5,0.19311785697937012,0.09201998118587197,0.261876900990804,0.08997929096221924,0.04786294193744862,0.001904606819152832,0,0.325542688369751,0.28952813148498535
1,5,0,0.6,1,5,0.14832820892333984,0.06774478212342046,0.23125720024108887,0.09304221471150716,0.0004668235778808594,0.0027253749779821285,0,0.23168667793273925,0.23135056495666503
1,5,0,0.6,1,5,0.1440305233001709,0.06655592602309826,0.2255314588546753,0.08969656626383464,0.00024378299713134766,0.001527081035068505,0,0.22575573921203612,0.22558021545410156
1,5,0.2,0.6,1,5,0.19292769432067872,0.08966991229476737,0.2603672345479329,0.09176838397979736,0.045057508725473844,0.0010586977005004883,0,0.32027650833129884,0.2859807968139648
1,5,0.2,0.6,1,5,0.23212814331054688,0.11291753298995219,0.32430362701416016,0.09386491775512695,0.00113702902725741,0.003575563430786133,0,0.3255374050140381,0.32515296936035154
1,5,0.2,0.6,1,5,0.28607683181762694,0.046338372959456066,0.28607683181762694,0,0.046338372959456066,0,0,0.32553226470947266,0.3254384517669678
1,5,0.2,0.6,1,5,0.18418331146240235,0.11317358840987916,0.32278943061828613,0.09177923202514648,0.000362396240234375,0.0008541430254177486,0,0.32312283515930174,0.322861909866333
1,5,0.2,0.6,1,5,0.1766782283782959,0.06816164235358306,0.23225800196329752,0.09330856800079346,0.0032336050852991576,0.0038951635360717773,0,0.2352377700805664,0.23465781211853026
1,5,0.4,0.6,1,5,0.16391963958740235,0.09555649676244189,0.27461719512939453,0.09012126922607422,0.049030303955078125,0.0005108639055491653,0,0.3197250747680664,0.2844232559204102
1,4,0.4,0.6,1,4,0.21779024600982666,0.08256733319957728,0.2600375811258952,0.0910482406616211,0.04416412629366096,0.0,0,0.31970494270324706,0.29470400810241704
1,5,0.4,0.6,1,5,0.1835397720336914,0.11477598609360751,0.32409799098968506,0.08983429272969563,0.002270340919494629,0.0008061505404522565,0,0.3261867046356201,0.324552059173584
1,5,0.4,0.6,1,5,0.30408439636230467,0.03961179058079574,0.30408439636230467,0,0.03961179058079574,0,0,0.3257182693481445,0.3254252433776855
1,6,0.4,0.6,1,6,0.20655882358551025,0.06933391817670848,0.2609696388244629,0.15214800834655762,0.042983059151338036,0.04296239536532739,0,0.3172569513320923,0.277618408203125
1,5,0.6,0.6,1,5,0.18396410942077637,0.11382275380495566,0.3233461380004883,0.09104275703430176,0.0005886554718017578,0.0025541089903219094,0,0.3238877010345459,0.32346386909484864
1,5,0.6,0.6,1,5,0.19511308670043945,0.08675680073513967,0.2600221633911133,0.09774947166442871,0.04447839919796095,0.0070645809173583984,0,0.3191718578338623,0.2854421138763428
1,5,0.6,0.6,1,5,0.21086368560791016,0.07576459352353378,0.2607719898223877,0.13600122928619385,0.044656649694912086,0.044930100440979004,0,0.32017204284667966,0.2870926380157471
1,5,0.6,0.6,1,5,0.21002602577209473,0.10319185404938837,0.2891206741333008,0.09138405323028564,0.045842631511433925,0.003035426139831543,0,0.32227500915527346,0.32169427871704104
1,5,0.6,0.6,1,5,0.19353108406066893,0.08954323673854504,0.26015528043111164,0.09359478950500488,0.0475383142891541,0.003114938735961914,0,0.3233884620666504,0.2875960350036621
1,5,0.8,0.6,1,5,0.2582086563110352,0.09159070599372657,0.3006804585456848,0.08832144737243652,0.03829884926783856,0.0,0,0.32338838577270507,0.32312917709350586
1,5,0.8,0.6,1,5,0.2754645347595215,0.09243098891701317,0.32167768478393555,0.09061193466186523,0.0010408959247960117,0.0,0,0.3233782768249512,0.32257747650146484
1,5,0.8,0.6,1,5,0.24767556190490722,0.09664286821175667,0.3227573235829671,0.13505291938781738,0.0029111751737192584,0.04687356948852539,0,0.326629056930542,0.3244844913482666
1,5,0.8,0.6,1,5,0.22027940750122071,0.07159234405395883,0.2516489028930664,0.09480142593383789,0.03855649690039764,0.0,0,0.3148635768890381,0.2839807510375977
1,5,0.8,0.6,1,5,0.1752323627471924,0.06566248472272981,0.22881396611531576,0.09485995769500732,0.0028178980250599377,0.000887751579284668,0,0.23138199806213378,0.2309022903442383
1,5,1,0.6,1,5,0.22903356552124024,0.11244878396204004,0.32083360354105633,0.09133350849151611,0.001101647477996483,0.0027974843978881836,0,0.3222979164123535,0.3214963436126709
1,5,1,0.6,1,5,0.22916083335876464,0.11617982352097732,0.324005921681722,0.08689320087432861,0.0026780386705356094,0.00039398670196533203,0,0.32699090003967285,0.3260000705718994
1,5,1,0.6,1,5,0.18315601348876953,0.11516994661171408,0.32419419288635254,0.08913056055704753,0.0020322799682617188,0.0014639212604670646,0,0.32606389045715334,0.3246006488800049
1,5,1,0.6,1,5,0.27552204132080077,0.09361390254385846,0.32232505083084106,0.08831000328063965,0.0013582860078720413,0.0,0,0.32452973365783694,0.32352628707885744
1,5,1,0.6,1,5,0.20757012367248534,0.104258289041879,0.28787652651468915,0.08711051940917969,0.04464475632308883,0.0007429122924804688,0,0.31946794509887694,0.31945009231567384
1,5,0,0.8,1,5,0.30276012420654297,0.03797728068454348,0.30276012420654297,0,0.03797728068454348,0,0,0.32398653984069825,0.3231025695800781
1,5,0,0.8,1,5,0.25495238304138185,0.09183919486100271,0.2969619035720825,0.0869143009185791,0.04146140452034545,0.0,0,0.321942138671875,0.32163357734680176
1,5,0,0.8,1,5,0.20851941108703614,0.10481903731256438,0.2891281445821126,0.08760631084442139,0.04546744281893929,0.00011932849884033203,0,0.3234378623962402,0.32172493934631347
1,5,0,0.8,1,5,0.19143319129943848,0.09073640364321174,0.2597481409708659,0.08896076679229736,0.04532580565220218,0.00031316280364990234,0,0.3200382614135742,0.2859093189239502
1,5,0,0.8,1,5,0.2844690799713135,0.04670032469198143,0.2844690799713135,0,0.04670032469198143,0,0,0.3229255199432373,0.32284998893737793
1,5,0.2,0.8,1,5,0.17974486351013183,0.11403139840570416,0.3194037675857544,0.0866389274597168,0.00043642520904541016,0.00013319058545442896,0,0.3198052787780762,0.3194910526275635
1,5,0.2,0.8,1,5,0.25507349967956544,0.09201762380714486,0.2979247570037842,0.08366847038269043,0.03745534130881049,0.0,0,0.3224003791809082,0.3213021755218506
1,5,0.2,0.8,1,5,0.20761528015136718,0.10543530085655142,0.2886192003885905,0.08610939979553223,0.04608219521120488,0.00014829635620117188,0,0.32261316299438475,0.3215009689331055
1,5,0.2,0.8,1,5,0.2732654094696045,0.09351194329351949,0.3200158476829529,0.08626365661621094,0.0016084332322100162,0.0,0,0.3224420833587647,0.3216226577758789
1,5,0.2,0.8,1,5,0.225943660736084,0.003574670848541926,0.225943660736084,0,0.003574670848541926,0,0,0.2307590389251709,0.2303825855255127
1,5,0.4,0.8,1,5,0.2373724937438965,0.08390021413360327,0.27385270595550537,0.09145164489746094,0.046314446985368525,0.0,0,0.3206376266479492,0.32019920349121095
1,5,0.4,0.8,1,5,0.22638258934020997,0.0027687333615386274,0.22638258934020997,0,0.0027687333615386274,0,0,0.23005228996276855,0.2295785903930664
1,5,0.4,0.8,1,5,0.2839482307434082,0.04652259585428394,0.2839482307434082,0,0.04652259585428394,0,0,0.32361010551452635,0.3229109287261963
1,5,0.4,0.8,1,5,0.17029185295104982,0.06650454173085406,0.2245471477508545,0.08890891075134277,0.0016613745075335301,0.0037889480590820312,0,0.2267569351196289,0.22552852630615233
1,5,0.4,0.8,1,5,0.2085577964782715,0.103261028817002,0.2880098819732666,0.08937966823577881,0.044536709271367415,0.0030733346939086914,0,0.3207559680938721,0.31976685523986814
1,5,0.6,0.8,1,5,0.26306900978088377,0.04671442538460513,0.26306900978088377,0,0.04671442538460513,0,0,0.3210142421722412,0.32042484283447265
1,5,0.6,0.8,1,5,0.2615654945373535,0.04594379887623872,0.2615654945373535,0,0.04594379887623872,0,0,0.31790484428405763,0.31783308982849123
1,5,0.6,0.8,1,5,0.25608038902282715,0.09322931615922013,0.29867613315582275,0.08569741249084473,0.04233963448326678,0.0,0,0.3275070571899414,0.3255504608154297
1,5,0.6,0.8,1,5,0.2551429748535156,0.09005959047614291,0.2968899607658386,0.08815503120422363,0.03774066947067498,0.0,0,0.3203238296508789,0.31941943168640136
1,5,0.6,0.8,1,5,0.20452337265014647,0.07580321624366322,0.2534165382385254,0.13118362426757812,0.04524596609840417,0.04826998710632324,0,0.31357699394226074,0.2791443824768066
1,5,0.8,0.8,1,5,0.17837352752685548,0.11426940603424342,0.31832265853881836,0.08507410685221355,0.000530242919921875,0.0005942012305520661,0,0.3188104820251465,0.31842870712280275
1,5,0.8,0.8,1,5,0.2609242916107178,0.04649755537144462,0.2609242916107178,0,0.04649755537144462,0,0,0.31943376541137697,0.3181941986083984
1,6,0.8,0.8,1,6,0.163856307665507,0.1092305230568667,0.31827056407928467,0.08664917945861816,0.00037801265716552734,0.003750648779296114,0,0.31861077547073363,0.31827056407928467
1,4,0.8,0.8,1,4,0.20129770040512085,0.1157102177237581,0.3170076608657837,0.08558773994445801,0.00022971630096435547,0.0002574920654296875,0,0.31722359418869017,0.3170995473861694
1,5,0.8,0.8,1,5,0.20727148056030273,0.10529459576348514,0.28800511360168457,0.08617103099822998,0.04672149482894549,0.0009135007858276367,0,0.32162602424621584,0.321167516708374
1,5,1,0.8,1,5,0.25138373374938966,0.0912666042632526,0.2928745746612549,0.08542037010192871,0.04247990018011926,0.0,0,0.3181709098815918,0.3180346965789795
1,5,1,0.8,1,5,0.19468908309936522,0.05531950352804402,0.2223365306854248,0.08409929275512695,0.0018445997172930068,0.0,0,0.22535244941711427,0.22396559715270997
1,5,1,0.8,1,5,0.272304630279541,0.09310695761743054,0.31885480880737305,0.08610391616821289,0.001239492276029684,0.0,0,0.3206342124938965,0.31997194290161135
1,5,1,0.8,1,5,0.2136129379272461,0.07464603962367829,0.24622225761413574,0.0831756591796875,0.04059803427711548,0.0,0,0.3127939987182617,0.2800004959106445
1,5,1,0.8,1,5,0.29832921028137205,0.03860961195482214,0.29832921028137205,0,0.03860961195482214,0,0,0.3188444042205811,0.3186327457427979
1,5,0,1,1,5,0.2990095615386963,0.03946012696733812,0.2990095615386963,0,0.03946012696733812,0,0,0.32005958557128905,0.3195364475250244
1,5,0,1,1,5,0.26258440017700196,0.04434164861990867,0.26258440017700196,0,0.04434164861990867,0,0,0.3169869518280029,0.3168145179748535
1,5,0,1,1,5,0.29938311576843263,0.03860058528030693,0.29938311576843263,0,0.03860058528030693,0,0,0.31953648567199705,0.3193351268768311
1,5,0,1,1,5,0.2982731819152832,0.038455238898874484,0.2982731819152832,0,0.038455238898874484,0,0,0.31839484214782715,0.3182848930358887
1,5,0,1,1,5,0.261386775970459,0.046360263857886046,0.261386775970459,0,0.046360263857886046,0,0,0.32015427589416506,0.3185757637023926
1,5,0.2,1,1,5,0.27820982933044436,0.04781937799030598,0.27820982933044436,0,0.04781937799030598,0,0,0.3183379554748535,0.3181602001190186
1,5,0.2,1,1,5,0.2608794212341309,0.04542654694599567,0.2608794212341309,0,0.04542654694599567,0,0,0.31651747703552247,0.3164799690246582
1,5,0.2,1,1,5,0.27834329605102537,0.04811108842645607,0.27834329605102537,0,0.04811108842645607,0,0,0.31860315322875976,0.31828875541687013
1,5,0.2,1,1,5,0.3189838886260986,0.0036397797409064942,0.3189838886260986,0,0.0036397797409064942,0,0,0.32568366050720216,0.32300419807434083
1,5,0.2,1,1,5,0.2787041664123535,0.046407215193948574,0.2787041664123535,0,0.046407215193948574,0,0,0.31811965942382814,0.3172797203063965
1,5,0.4,1,1,5,0.2983055591583252,0.039207456750926774,0.2983055591583252,0,0.039207456750926774,0,0,0.3238086223602295,0.32103800773620605
1,5,0.4,1,1,5,0.27861552238464354,0.0477525476474414,0.27861552238464354,0,0.0477525476474414,0,0,0.3190804386138916,0.31829586029052737
1,5,0.4,1,1,5,0.2956233024597168,0.03927205769463289,0.2956233024597168,0,0.03927205769463289,0,0,0.3165665340423584,0.31603498458862306
1,5,0.4,1,1,5,0.29752888679504397,0.036028895244117565,0.29752888679504397,0,0.036028895244117565,0,0,0.31642115592956543,0.3162827968597412
1,5,0.4,1,1,5,0.2769203186035156,0.04594351320414813,0.2769203186035156,0,0.04594351320414813,0,0,0.3149354362487793,0.31483020782470705
1,5,0.6,1,1,5,0.27773032188415525,0.047040179606916116,0.27773032188415525,0,0.047040179606916116,0,0,0.31867528915405274,0.31770763397216795
1,5,0.6,1,1,5,0.2969526767730713,0.039031660582670574,0.2969526767730713,0,0.039031660582670574,0,0,0.3181516361236572,0.31774539947509767
1,5,0.6,1,1,5,0.27797784805297854,0.04595742879004426,0.27797784805297854,0,0.04595742879004426,0,0,0.3160059642791748,0.31595678329467775
